%FE,emulsion_temp,emulsion_pr,rod_quench_cw_exit,casting_wheel_rpm,rod_quench_cw_entry,rm_motor_cooling_water_pressure ,rolling_mill_amp,cool_water_flow,cooling_water_pressure,cooling_water_temp,rolling_mill_rpm,Grade_encoded,UTS,elongation,Conductivity,Grade
0.13,60.05401611,2.089826584,6.478981831,2.054846287,337.3690154,1.675495148,311.0595703,123.2631226,3.3176339026726684,38.97717783214679,788.4640835235289,2,9.8,15.3,62.0,WE10
0.12,60.05056763,2.104976654,6.460480536,2.050817966,338.5612363,1.69468689,333.4619141,123.2715454,3.802196009508725,38.55736989426833,809.3582442843837,2,10.1,14.0,62.0,WE10
0.12,60.05415344,2.119890213,6.45577574,2.061694384,338.4269589,1.677145004,318.7792969,123.2209473,3.4881669454158755,40.56780422038651,737.0765848870128,2,10.0,15.2,62.0,WE10
0.13,60.05415344,2.119890213,6.45577574,2.061694384,338.4269589,1.677145004,318.7792969,123.2209473,4.031348685967965,36.608034991124654,880.3669850960938,2,9.6,15.3,62.0,WE10
0.13,60.05181885,2.1048069,6.419599668,2.050213575,339.7051377,1.675388336,280.6347656,123.2965698,3.918025568400741,39.37860354738886,774.4556880964141,2,10.5,14.4,62.0,WE10
0.12,60.06835938,2.117938995,6.393532551,2.063104153,337.8415296,1.684370041,302.4316406,123.3252563,4.277337159546318,35.66274245272775,810.2847887670929,2,10.3,15.2,61.9,WE10
0.12,60.06835938,2.117938995,6.393532551,2.063104153,337.8415296,1.684370041,302.4316406,123.3252563,3.9511575052978505,36.2600041826141,876.7325349284915,2,9.9,15.0,61.9,WE10
0.13,60.06835938,2.117938995,6.393532551,2.063104153,337.8415296,1.684370041,302.4316406,123.3252563,3.6226457732907664,38.7605529852755,860.7796303257132,2,9.8,17.7,62.0,WE10
0.13,60.0226593,2.112215042,6.353827882,2.058270216,337.3893605,1.679620743,311.1352539,123.2473145,4.2622913178954684,37.8824552552234,769.3513965784862,2,9.8,13.0,62.0,WE10
0.12,60.00256348,2.114622116,6.314568262,2.058068752,338.8287739,1.681777954,291.8359375,123.2481079,4.089090232312374,38.65442552829904,888.4165063384157,2,10.3,14.5,62.0,WE10
0.12,60.00256348,2.114622116,6.314568262,2.058068752,338.8287739,1.681777954,291.8359375,123.2481079,4.33942111354241,39.99640952552101,817.3255671383698,2,10.3,13.9,62.0,WE10
0.13,60.00256348,2.114622116,6.314568262,2.058068752,338.8287739,1.681777954,291.8359375,123.2481079,3.228399851923428,39.04406935720602,778.9145368597929,2,10.2,14.0,62.0,WE10
0.13,60.0925293,2.08067894,6.14223919,2.057666063,339.6217229,1.687301636,308.4863281,123.2961426,4.172316358454907,42.21,763.6910044677078,2,9.9,13.4,62.0,WE10
0.12,60.0925293,2.08067894,6.14223919,2.057666063,339.6217229,1.687301636,308.4863281,123.2961426,4.35144434734103,37.81279166117737,720.6671545129947,2,10.3,15.3,62.0,WE10
0.13,60.0925293,2.08067894,6.14223919,2.057666063,339.6217229,1.687301636,308.4863281,123.2961426,3.623406781015008,39.760359964207865,814.974650307529,2,10.0,12.6,62.0,WE10
0.13,60.07951355,2.122951508,6.102407364,2.072772264,338.708738,1.675279617,263.7573242,123.2116699,3.7191859455540617,36.38430827898348,870.5345462772772,2,10.0,16.0,62.0,WE10
0.13,60.07951355,2.122951508,6.102407364,2.072772264,338.708738,1.675279617,263.7573242,123.2116699,4.147586252346631,37.64602693137241,917.627330129145,2,9.5,15.9,62.0,WE10
0.12,60.08311462,2.083164215,6.045631912,2.070355177,339.2544944,1.68744278,274.2773438,123.2597046,4.45,38.336746544095234,886.4851383521324,2,9.7,18.7,62.0,WE10
0.12,60.08311462,2.083164215,6.045631912,2.070355177,339.2544944,1.68744278,274.2773438,123.2597046,3.363488612281832,35.56525953403292,786.5374830593324,2,9.9,19.5,62.0,WE10
0.12,60.08839417,2.086629868,6.029355859,2.05847168,340.0215035,1.703290939,340.8789063,123.2573853,3.980232950235548,41.887245926707045,874.144339181687,2,9.7,17.2,62.0,WE10
0.13,60.09506226,2.073314667,6.009551208,2.0675354,339.1410707,1.685434341,343.90625,123.2384033,3.812963578029469,37.80483386556429,772.1846311669456,2,10.2,14.3,62.0,WE10
0.13,60.09506226,2.073314667,6.009551208,2.0675354,339.1410707,1.685434341,343.90625,123.2384033,4.092590979615864,37.25913628703583,779.1149060524971,2,10.0,16.1,62.0,WE10
0.12,60.11442566,2.095689774,5.94845243,2.060888767,338.5556414,1.677549362,328.3154297,123.2610474,3.6654628062585113,37.40610136401906,761.7438778224418,2,9.9,16.0,62.0,WE10
0.13,60.05586243,2.08682251,5.917203679,2.059277296,338.2489395,1.700273514,284.2675781,123.3748169,4.310653532917602,37.26791584987848,874.8166923199625,2,9.9,14.3,62.0,WE10
0.12,60.07270813,2.06178093,5.901245518,2.057061672,338.5714088,1.695529938,268.3740234,123.2904053,3.743365630202178,36.41911639101646,783.7201279409368,2,9.6,15.3,62.0,WE10
0.13,60.05693054,2.110210419,5.867644369,2.06552124,338.7529885,1.677186966,328.0126953,123.3101196,4.005433264573784,41.15430181914477,754.0154721489041,2,9.8,12.7,62.0,WE10
0.13,60.05693054,2.110210419,5.867644369,2.06552124,338.7529885,1.677186966,328.0126953,123.3101196,3.8490384526251287,37.57010287745636,787.3337289609847,2,10.6,14.5,62.0,WE10
0.12,60.01747131,2.074724197,5.805687283,2.012145996,337.9544447,1.687931061,357.7563477,123.1897583,3.890558025231052,39.28854610810264,882.6629108507971,2,9.7,17.4,62.0,WE10
0.12,60.01747131,2.074724197,5.805687283,2.012145996,337.9544447,1.687931061,357.7563477,123.1897583,3.6001834003375546,39.03924468926162,709.8900760173965,2,9.6,14.3,62.0,WE10
0.13,60.00242615,2.088745117,5.77221329,2.002075195,337.7703218,1.698072433,299.0258789,123.2478638,4.047080507096902,38.46964023240752,776.6976894136865,2,9.7,18.4,62.0,WE10
0.13,60.00285339,2.111545563,5.720905576,2.002276659,338.9599996,1.680398941,292.8955078,123.2714844,4.45,38.18568388085288,837.5946321658266,2,9.5,16.4,62.0,WE10
0.12,59.99116516,2.089546204,5.696745809,2.002679348,338.4162777,1.695486069,269.7363281,123.2973633,3.1185857716804035,33.05524146063987,802.7380228562567,2,9.5,19.3,62.0,WE10
0.12,59.99116516,2.089546204,5.696745809,2.002679348,338.4162777,1.695486069,269.7363281,123.2973633,3.5010277179812546,39.97929034518422,740.6795713858321,2,9.6,18.9,62.0,WE10
0.13,60.01901245,2.063865662,5.637935851,2.013153076,337.4056365,1.699073792,297.8149414,123.3502197,4.309776467591468,36.69780390554053,803.6722143361851,2,9.6,15.5,62.0,WE10
0.12,59.97479248,2.072994232,5.684920239,2.010937452,338.6136248,1.679101944,291.0791016,123.1845703,3.9844732498934334,38.66562544885438,803.2989910325891,2,9.7,16.2,62.0,WE10
0.13,59.9752655,2.111570358,5.670042909,2.017181396,338.5744606,1.688899994,303.2641602,123.440979,3.951240986771264,41.56643383727552,806.9714650796179,2,10.0,15.9,62.0,WE10
0.15,60.04020691,2.111364365,5.606623522,1.96118772,336.9865281,1.676177979,270.1147461,123.3269653,3.701842147669444,38.402790091894296,899.5213398401893,2,9.8,19.7,61.9,WE10
0.15,60.04020691,2.111364365,5.606623522,1.96118772,336.9865281,1.676177979,270.1147461,123.3269653,3.4645450051735702,37.676721791894,873.0391882111278,2,9.7,16.8,61.9,WE10
0.16,60.01867676,2.109186172,5.610819692,1.966827393,340.0632108,1.688882828,324.2285156,123.5579834,3.5471913147680345,36.67540114785362,804.2368764633896,2,10.3,14.7,61.9,WE10
0.16,60.01867676,2.109186172,5.610819692,1.966827393,340.0632108,1.688882828,324.2285156,123.5579834,3.895252697046421,39.949147309860784,864.4436365278127,2,9.8,16.7,61.9,WE10
0.15,59.95828247,2.09526825,5.519870886,1.950311303,339.4503157,1.696395874,297.890625,123.5430298,4.170670122199738,39.36901234198773,740.4635330329102,2,9.7,17.6,61.6,WE10
0.15,59.95828247,2.09526825,5.519870886,1.950311303,339.4503157,1.696395874,297.890625,123.5430298,4.242224352627951,38.61174891743143,807.4844810481308,2,9.7,20.1,61.6,WE10
0.16,59.94328308,2.107810974,5.508172473,1.963403344,339.5886622,1.703952789,280.8618164,123.5564575,4.45,38.67993582219992,857.1168611832398,2,9.9,15.9,62.0,WE10
0.16,59.94328308,2.107810974,5.508172473,1.963403344,339.5886622,1.703952789,280.8618164,123.5564575,4.355010545330718,38.09707449755273,768.5252555705586,2,10.0,13.9,62.0,WE10
0.15,59.98623657,2.05226326,5.525179677,1.959375024,337.1380989,1.695169449,334.8999023,123.5367432,4.45,35.44560429883997,830.6532411739482,2,9.5,21.5,61.7,WE10
0.15,59.98623657,2.05226326,5.525179677,1.959375024,337.1380989,1.695169449,334.8999023,123.5367432,3.956630210798212,39.99641978080303,809.2778958169768,2,9.4,18.3,61.7,WE10
0.16,60.35946655,2.072235107,5.574675409,2.070758104,339.6181625,1.693927765,336.262207,125.2999878,3.9651290025375032,37.63227754849201,739.6733929572688,2,10.1,13.6,62.0,WE10
0.15,60.35946655,2.072235107,5.574675409,2.070758104,339.6181625,1.693927765,336.262207,125.2999878,4.302982110761122,34.98341409261749,823.2092445458868,2,9.7,17.7,61.8,WE10
0.15,60.35946655,2.072235107,5.574675409,2.070758104,339.6181625,1.693927765,336.262207,125.2999878,4.061839802724496,38.7671995240464,770.687461261692,2,9.9,16.6,61.8,WE10
0.15,60.15679932,2.111980438,5.606464576,2.020605564,340.5626822,1.680604935,290.5493164,125.3446045,4.271165754198146,39.35604067285264,794.8900225825458,2,9.7,16.8,61.8,WE10
0.16,59.86669922,2.080812454,5.618480881,2.020605564,340.7941074,1.679386139,280.1049805,125.3197021,4.34061436131086,40.29577848666106,850.6160220405304,2,10.2,15.6,62.0,WE10
0.16,59.86669922,2.080812454,5.618480881,2.020605564,340.7941074,1.679386139,280.1049805,125.3197021,3.7435308731369727,37.17403459208658,769.4299569651225,2,9.9,15.3,62.0,WE10
0.15,60.26264954,2.08939743,5.703357956,2.001269579,340.443155,1.678184509,334.3701172,125.0159912,4.081270342176095,39.23472450664792,870.7593910908174,2,10.1,19.9,61.8,WE10
0.16,60.42729187,2.076627731,5.743666619,2.017181396,339.9569079,1.683824539,322.6391602,123.8265991,4.45,35.07905145378606,784.6603816220166,2,10.0,17.9,62.0,WE10
0.16,60.42729187,2.076627731,5.743666619,2.017181396,339.9569079,1.683824539,322.6391602,123.8265991,3.508243615380316,36.64990501419676,795.5546005326511,2,10.3,14.9,62.0,WE10
0.15,60.35852051,2.103084564,5.820055986,2.012145996,339.6344386,1.690921783,310.6811523,123.5510254,3.484686325161996,38.520986663647705,792.6293995789503,2,9.7,20.4,61.8,WE10
0.15,60.35852051,2.103084564,5.820055986,2.012145996,339.6344386,1.690921783,310.6811523,123.5510254,4.45,41.31721261528221,794.5211238399771,2,9.7,19.7,61.8,WE10
0.16,60.35852051,2.103084564,5.820055986,2.012145996,339.6344386,1.690921783,310.6811523,123.5510254,3.835326341153429,34.64734178819725,872.7252327164771,2,10.3,14.3,62.0,WE10
0.16,60.18154907,2.079492569,5.877530799,2.00932622,338.84505,1.672725677,295.9228516,123.4076538,4.013497627714048,36.27488152166487,834.8740444936305,2,10.0,17.3,61.9,WE10
0.15,60.22721863,2.094615936,5.936086444,2.019195557,339.8526394,1.686935425,312.043457,123.4229126,3.4685278661161947,36.39557531853834,766.4694999593177,2,9.5,18.7,61.8,WE10
0.15,60.22721863,2.094615936,5.936086444,2.019195557,339.8526394,1.686935425,312.043457,123.4229126,3.884225305660748,37.71538766120134,835.7375387589993,2,9.6,16.0,61.8,WE10
0.16,60.22721863,2.094615936,5.936086444,2.019195557,339.8526394,1.686935425,312.043457,123.4229126,3.5446131526877696,37.19606745730948,791.070257168825,2,9.5,16.8,61.9,WE10
0.16,60.14573669,2.125923157,5.993147998,2.015972853,340.5153799,1.672626495,344.6630859,123.6550293,4.155132143323661,39.46966972506385,709.9911931613332,2,9.5,13.6,61.9,WE10
0.16,60.21008301,2.100322723,5.998202476,2.0103333,339.9116401,1.690389633,351.6259766,123.7657471,4.371922041836584,37.02812421085511,792.3215367901494,2,9.5,13.2,61.9,WE10
0.16,60.24223328,2.099351883,6.022870869,2.01234746,338.8526794,1.691833496,331.418457,123.6854858,3.584232202033453,36.796627081810136,804.6903416275696,2,9.9,12.4,61.6,WE10
0.16,60.24072266,2.072761536,6.025477581,2.011138916,338.8786193,1.684013367,299.7070313,123.7356567,4.45,35.601402337680994,806.3216198503738,2,9.8,13.2,61.6,WE10
0.16,60.34942627,2.122840881,6.103869665,2.020605564,338.2820003,1.695451736,328.2397461,123.6942139,4.234404143359638,41.575769016105006,844.88454943513,2,9.4,15.6,61.6,WE10
0.16,60.34942627,2.122840881,6.103869665,2.020605564,338.2820003,1.695451736,328.2397461,123.6942139,4.035706911443669,37.1854994013608,865.631373603396,2,9.3,14.0,61.6,WE10
0.16,59.74508667,2.075023651,6.161757738,2.003887892,337.5338104,1.692567825,332.0239258,123.6326294,4.047369961774665,35.75683211608113,838.1975355394044,2,10.0,11.2,61.7,WE10
0.16,59.74508667,2.075023651,6.161757738,2.003887892,337.5338104,1.692567825,332.0239258,123.6326294,3.4510745870809725,36.70564281450864,762.0486472664727,2,10.0,13.2,61.7,WE10
0.16,60.15338135,2.075443268,6.165985697,2.006304979,338.8628519,1.685276031,302.4316406,123.3776855,3.9548547817381,36.01791140566105,806.564305321146,2,9.2,16.8,61.7,WE10
0.16,60.15338135,2.075443268,6.165985697,2.006304979,338.8628519,1.685276031,302.4316406,123.3776855,3.779169140154344,36.69249862654566,702.3784114307384,2,9.3,16.0,61.7,WE10
0.16,60.39666748,2.062448502,6.178955677,2.050616503,337.971738,1.687828064,295.0146484,123.6602173,3.843095499246184,36.561353725183245,824.0316221186619,2,9.4,14.4,61.8,WE10
0.16,60.39666748,2.062448502,6.178955677,2.050616503,337.971738,1.687828064,295.0146484,123.6602173,3.642255507726157,37.21901488835458,789.3395114988667,2,9.8,13.2,61.8,WE10
0.16,60.29145813,2.079631805,6.188397059,2.049407959,336.9356655,1.663944244,274.7314453,123.5984497,3.4985179323900844,39.83343662368704,870.6889379843986,2,9.5,14.0,61.5,WE10
0.14,60.05085754,2.118257523,6.172089217,1.986968994,327.8933006,1.684360504,339.0625,123.6345825,3.4541007302162865,36.23528647308935,757.5367148584648,4,10.4,17.1,61.0,WE20
0.14,59.86799622,2.071193695,6.046267696,1.970050097,329.1699535,1.696363449,288.9599609,123.6890869,3.8867727971269193,40.82052314072519,812.1821612271209,4,9.5,18.6,61.0,WE20
0.14,59.56616211,2.100141525,6.074369319,1.986163378,328.9359853,1.687017441,286.9921875,123.5687256,4.10455523506863,36.3223164245031,758.9153046216354,4,10.0,13.4,61.0,WE20
0.13,59.56530762,2.11523056,5.973661239,1.791393995,327.3109231,1.705514908,312.4975586,124.1884155,3.9401074929149207,39.08052304722648,686.9818527217589,2,10.3,18.0,61.9,WE10
0.13,59.56530762,2.11523056,5.973661239,1.791393995,327.3109231,1.705514908,312.4975586,124.1884155,3.470339868530097,35.188991374088175,843.691381315557,2,9.9,16.4,61.9,WE10
0.13,59.32292175,2.125389099,5.850859689,1.95917356,329.4039218,1.685422897,315.9790039,125.7694092,4.024229530670013,37.60382037597823,826.753578732205,2,10.0,19.4,61.9,WE10
0.13,59.79634094,2.103973389,5.92861599,1.941448927,326.6090183,1.694768906,343.2250977,125.7379761,3.761456488859694,35.51356770017808,922.9495239795772,2,10.0,13.6,61.9,WE10
0.13,60.33918762,2.073066711,5.847521826,1.95514524,326.5530694,1.693685532,337.0947266,125.5460205,3.97204828773932,38.65821961012967,836.2657947378108,2,9.6,21.9,61.9,WE10
0.13,60.33918762,2.073066711,5.847521826,1.95514524,326.5530694,1.693685532,337.0947266,125.5460205,4.2859286466873385,38.33348025163792,789.5215934244849,2,9.8,22.3,61.9,WE10
0.13,60.36708069,2.128429413,5.850700743,1.937420607,325.7830086,1.69672966,316.9628906,125.5641479,4.04432437148251,38.37302996541592,688.2204482640789,2,9.6,18.0,61.8,WE10
0.13,60.34399414,2.103872299,5.706568661,1.944671631,328.6002917,1.6901474,331.418457,125.5025024,4.215242011716096,42.21,790.0521604932187,2,10.0,14.2,61.8,WE10
0.13,60.34399414,2.103872299,5.706568661,1.944671631,328.6002917,1.6901474,331.418457,125.5025024,3.663961202322428,36.26050380449974,758.7759315395602,2,10.1,17.4,62.0,WE10
0.13,60.40510559,2.098329544,5.678467038,1.950512648,326.6832778,1.681505203,361.0107422,125.491333,4.08820566161747,37.51897425852764,906.7635808028584,2,9.9,15.3,62.0,WE10
0.13,60.40167236,2.101100922,5.651223722,1.953533888,327.2656553,1.684591293,360.859375,125.4675293,3.059607256885592,37.98328945577055,885.2521527299899,2,10.0,16.4,62.0,WE10
0.13,60.40167236,2.101100922,5.651223722,1.953533888,327.2656553,1.684591293,360.859375,125.4675293,3.792812877657109,39.15738673629234,814.9718869334366,2,10.0,15.9,62.0,WE10
0.13,60.50038147,2.107889175,5.550928902,2.052026272,327.3984069,1.699020386,279.8779297,125.904541,4.39523626402949,40.30174947949125,753.3593958834425,2,10.1,18.5,61.9,WE10
0.12,60.50038147,2.107889175,5.550928902,2.052026272,327.3984069,1.699020386,279.8779297,125.904541,4.204340320384174,37.88467951931003,821.1706806790969,2,9.6,15.0,61.7,WE10
0.13,60.50038147,2.107889175,5.550928902,2.052026272,327.3984069,1.699020386,279.8779297,125.904541,3.559955517560501,37.15432843037431,812.9161231215895,2,10.1,17.5,61.9,WE10
0.12,60.39723206,2.081192017,5.50254579,2.061089993,326.6486912,1.679765701,291.0791016,125.6326904,3.760817943635863,37.88088750591277,820.860055196767,2,10.2,11.3,61.7,WE10
0.13,60.39723206,2.081192017,5.50254579,2.061089993,326.6486912,1.679765701,291.0791016,125.6326904,4.280270052705844,36.149162201487314,851.0609059207197,2,9.9,16.7,61.8,WE10
0.12,60.06388855,2.094459534,5.481819254,2.049005032,325.8542163,1.684867859,316.8115234,125.6489258,4.152933081637215,38.5161681528037,829.6394184535345,2,10.0,17.4,61.6,WE10
0.13,60.28970337,2.081680298,5.534621059,2.050012112,325.6700935,1.698379517,309.621582,125.6245117,4.385940880601364,37.55412899082508,821.9965621977076,2,9.7,15.8,61.8,WE10
0.12,60.36210632,2.10408783,5.485856478,2.063104153,326.5591729,1.695108414,308.1835938,125.5444336,3.777116979421689,37.873302702632834,772.521472562675,2,9.9,16.3,61.6,WE10
0.12,60.36210632,2.10408783,5.485856478,2.063104153,326.5591729,1.695108414,308.1835938,125.5444336,3.4385641483213814,37.796958695830114,790.2363661602451,2,9.5,15.2,61.7,WE10
0.14,60.41526794,2.069271088,5.48270935,2.042962551,326.1482025,1.705705643,295.7714844,125.59375,3.3743572698321014,36.16670403414778,794.5815920581824,2,9.7,19.6,62.0,WE10
0.14,60.37400818,2.069702148,5.548353979,2.060082912,326.0673309,1.687093735,284.9487305,125.6351318,3.616346262088032,33.30375923261394,724.6024185448649,2,9.7,20.2,62.0,WE10
0.12,60.36445618,2.091281891,5.572323011,2.054241896,325.7087491,1.689918518,325.3637695,125.6105347,3.8541716253637777,36.85558351428759,706.0567188807354,4,9.6,14.8,61.4,WE20
0.12,60.36445618,2.091281891,5.572323011,2.054241896,325.7087491,1.689918518,325.3637695,125.6105347,4.0578129460928025,37.93294523707678,854.0744501658081,4,9.4,19.4,61.4,WE20
0.14,60.4029541,2.073223114,5.57845832,2.043566942,326.4269299,1.682703018,308.6376953,125.6314087,4.45,37.675231120183554,816.3427825463972,2,9.4,19.3,62.0,WE10
0.14,60.4029541,2.073223114,5.57845832,2.043566942,326.4269299,1.682703018,308.6376953,125.6314087,4.2677103348779895,38.07155540003275,860.4968630261542,2,9.5,19.2,62.0,WE10
0.12,60.53068542,2.090759277,5.745637547,2.046185255,327.0123592,1.71919632,330.9643555,125.8726196,3.980676045984663,37.553366940677655,818.5572863904185,2,10.3,12.6,61.6,WE10
0.14,60.32266235,2.097768784,5.744811029,2.039538622,324.6665731,1.696773529,356.2426758,125.8861694,3.934909421294381,38.8108142088998,819.974247083299,2,10.3,20.4,61.9,WE10
0.12,60.32266235,2.097768784,5.744811029,2.039538622,324.6665731,1.696773529,356.2426758,125.8861694,3.397405273769252,39.578510498095575,876.3958553406053,2,10.3,14.2,61.6,WE10
0.14,60.32266235,2.097768784,5.744811029,2.039538622,324.6665731,1.696773529,356.2426758,125.8861694,3.871406100207572,40.60094685486386,804.9688047642272,2,10.3,17.0,61.9,WE10
0.12,60.45288086,2.106615067,5.805083289,2.051623583,325.5251349,1.709220886,351.6259766,125.8183594,3.595345832885088,36.52153956096032,764.1650988226259,2,10.5,14.1,61.7,WE10
0.14,60.35151672,2.108572006,5.801363956,2.042761326,324.8649374,1.696508408,350.1123047,125.6103516,3.954903659403899,40.58378345067636,840.1812652437178,2,10.0,14.9,61.5,WE10
0.14,60.40287781,2.083831787,5.825682669,2.041754246,324.9702232,1.714506149,295.46875,125.6635132,3.992653621405285,38.76577071511416,869.4632713622455,2,10.3,15.0,61.9,WE10
0.14,60.40287781,2.083831787,5.825682669,2.041754246,324.9702232,1.714506149,295.46875,125.6635132,3.5732108922552186,37.66842528366863,837.083933336915,2,10.0,16.0,61.9,WE10
0.14,60.53788757,2.102550507,5.82717676,2.037524462,324.6609782,1.693687439,313.1787109,125.6424561,4.013386826917298,38.04429143140313,876.3914125382573,2,9.9,15.5,61.5,WE10
0.14,60.53788757,2.102550507,5.82717676,2.037524462,324.6609782,1.693687439,313.1787109,125.6424561,3.3545350644694296,40.47069877268386,824.5047044215105,2,10.2,17.4,61.9,WE10
0.14,60.45701599,2.104398727,5.943684055,2.047192335,324.9961631,1.707611084,305.3833008,125.7902832,4.377735571023617,38.975098933275405,817.3674974926403,2,10.5,15.7,61.9,WE10
0.14,60.45701599,2.104398727,5.943684055,2.047192335,324.9961631,1.707611084,305.3833008,125.7902832,3.479264213021048,38.07632722535381,717.1905675969738,2,9.9,12.9,61.7,WE10
